,Wavelength (nm),10.54,2.34,3.51,4.68,5.85,7.03,8.2,9.37
159,1373.0813257239895,-0.4828049126238641,2.4839376757550657,1.6982290691579036,-0.4943695678164971,-0.4934319481923742,-0.4937315610697061,-0.4934094210826114,-0.4902413221452616
160,1375.3370316939213,-0.481986128616929,2.3132598824601307,1.665346175408812,-0.494329355573916,-0.4966939005170044,-0.4940986802872576,-0.4934222548714857,-0.4897031306734522
161,1377.5908185415378,-0.481230589190597,2.390998721353076,1.6824653094991415,-0.49401750502487196,-0.4959079320462888,-0.49436035655059,-0.4931934287598012,-0.489305770219667
162,1380.9679004586214,-0.4797988883041644,2.3883105811504985,1.6873747320915495,-0.493754577989933,-0.4961245168436429,-0.4944649729950802,-0.4931399738237547,-0.4883403834481409
163,1383.2168895004502,-0.478085337825452,2.2617117845789894,1.6810035933303125,-0.4940908615736472,-0.4942955809716842,-0.4945152231036333,-0.4927373904387133,-0.4877394417809558
164,1386.5867747088516,-0.4759563375191001,2.22081460272638,1.6944798433310522,-0.4938929385209226,-0.4945820984470595,-0.4943596804813376,-0.4925779169143805,-0.4872241801156228
165,1388.8309659448914,-0.4741735469660365,2.301654430684429,1.662191772140541,-0.4937892410876542,-0.4931921579876315,-0.494284446074991,-0.4923611422570232,-0.4865604652817983
166,1392.193654444611,-0.4715891040021411,2.38680128838224,1.6950458487922668,-0.4937064429476886,-0.4938632431299376,-0.4941308534461629,-0.4919408407408901,-0.4853182417157268
167,1394.433047874863,-0.4701560125095508,2.3846191000363977,1.6744296134553205,-0.4933614770265329,-0.4942647766960075,-0.4941335537137175,-0.4914615846147029,-0.4845035497957195
168,1396.6705221827995,-0.4691331822222626,2.2439207223506097,1.6812604569220644,-0.4933659943712237,-0.4963555724931332,-0.4942101065579064,-0.4913453749494437,-0.4839489960873018
169,1400.0231352903638,-0.4679984132971804,2.25901803424264,1.6829694309887522,-0.493006265947763,-0.4961706041774354,-0.4935291334345469,-0.4905012141690418,-0.4823632489633088
170,1402.2558117925125,-0.4672631842991816,2.633574757007581,1.6754939167547052,-0.4932574006933849,-0.495610318405703,-0.4935163618812662,-0.49020442634063505,-0.4817986238113126
171,1405.6012281913943,-0.4661244822818065,2.384072743624482,1.6928757622453925,-0.4930658257429701,-0.4948778269159213,-0.4933035115636659,-0.4896278376615623,-0.4808687077619446
172,1407.8291068877547,-0.4645011332667591,2.2523645064741813,1.6639058384773229,-0.4935691737666279,-0.4928456703015539,-0.4935066038103092,-0.4891704084129148,-0.4791406645345868
173,1411.1673265779543,-0.4606043608484693,2.284408321922891,1.7004238288067766,-0.4940777123480994,-0.4923620046860186,-0.4932623908025004,-0.4886030214746084,-0.4776259260565784
174,1413.3904074685265,-0.4577825230745915,2.429357781461389,1.668542145756556,-0.4941071774053147,-0.4929378857640694,-0.4930767563445425,-0.4875963596704885,-0.476214711678309
175,1415.6115692367835,-0.4555681411296379,2.1623850075630364,1.6766682243653157,-0.494428267868988,-0.4928581889725879,-0.49269317730732,-0.4869048220836837,-0.4745857327348856
176,1418.939713534828,-0.454937292023,2.36887558817287,1.6721253852900904,-0.4943230397060761,-0.4964821921230198,-0.4925352619201145,-0.4862487420580041,-0.471907258329053
177,1421.156077497297,-0.4552764052132976,2.2359110722763904,1.6759668562137209,-0.4939785942340834,-0.4950002485492603,-0.492395746054956,-0.4853651947964582,-0.4704029622294464
178,1424.4770250866588,-0.4558080285364182,2.2198295202619525,1.6807509092375552,-0.4940767193967275,-0.4936762880846939,-0.4917564121793053,-0.4845369648124301,-0.4690934134094209
179,1426.6885912433402,-0.4560518625654135,2.4283099480871835,1.6746204936746791,-0.4944911051446392,-0.4930400150904756,-0.4914927945137084,-0.4840264944722616,-0.4680269640250078
180,1430.0023421240198,-0.4556112250878278,2.1768471607413216,1.670811709156655,-0.4945413192700725,-0.4907609067956915,-0.4912961974382331,-0.4831760920979348,-0.4672808644580686
181,1432.2091104749124,-0.4549725219222562,2.2658623586111704,1.6699273686012377,-0.4940298522091418,-0.4896971698115509,-0.4908150956558416,-0.4819448147606606,-0.4666924945232089
182,1434.4139597034894,-0.4541397358799367,2.249483354756236,1.6741679950521855,-0.4939732699865094,-0.4900678708399438,-0.4903845204803219,-0.4811042731658307,-0.4657210307828317
183,1437.7176351920145,-0.4532096622533776,2.3349723117879475,1.6732070331818665,-0.4935559228075989,-0.4897420655913359,-0.4897299713356417,-0.4801256416398199,-0.4625922184734158
184,1439.9176866148034,-0.4525929143057041,2.2586688209651866,1.692274225954144,-0.4937593857751351,-0.4919369497591418,-0.4893151774291173,-0.4785973608926865,-0.4596380050518298
185,1443.214165394646,-0.4520038779182992,2.1829306835859867,1.6705998861901312,-0.4935901957742741,-0.4902766880763146,-0.4887057643203362,-0.4773212027275378,-0.4568614196205492
186,1445.4094190116468,-0.4512878703056961,2.26683826423938,1.6805347451151955,-0.4936884609273689,-0.4896520941221261,-0.4879218212624597,-0.4757974983248264,-0.4546495459968317
187,1448.698701082807,-0.4505566918204018,2.316401042594227,1.667296045662754,-0.4936487111162439,-0.4867287436281676,-0.4874183174356549,-0.4741872937701696,-0.4546769998329069
188,1450.8891568940198,-0.4503991805585801,2.3092083994196475,1.6722860456560966,-0.4932638100156804,-0.4867203673243594,-0.4866793884447632,-0.471642249193111,-0.4551949400292464
189,1454.171242256498,-0.450301055731621,2.2939356963012845,1.6959856169550782,-0.4930856218348398,-0.4847719303042616,-0.4860640308476289,-0.4700389317171451,-0.4557101973289206
190,1456.3569002619226,-0.4500757333108833,2.26495705119715,1.675254585018214,-0.4929028592764629,-0.4844095423280005,-0.4850473929047486,-0.4688910500104578,-0.4560582667717771
191,1458.5406391450315,-0.4495194202148305,2.3882477605950485,1.6561924146952671,-0.4923254491107796,-0.4842255034481582,-0.484458861593122,-0.4682382170565698,-0.4557059858697173
192,1461.8126491153546,-0.4489032253845491,2.21278081815931,1.6577379975408104,-0.492130157953389,-0.4856512018653402,-0.4838520874692598,-0.4678068128341987,-0.4549769975793485
193,1463.991590192676,-0.4485834825190708,2.2639138129753094,1.654215528017202,-0.4917311403559833,-0.4848035383633904,-0.482955481979136,-0.4682652004803622,-0.4539155768365733
194,1467.2564034543163,-0.4478791820782737,2.203956683356425,1.6703981874716634,-0.4914391046789416,-0.4839847925050874,-0.482109960796459,-0.4649455255325917,-0.4532376485514698
195,1469.4305467258496,-0.4474032558635487,2.1791397161682973,1.6773068874285677,-0.4908621774278714,-0.4822271545147192,-0.4812848460603151,-0.4632785703862141,-0.4524922089655581
196,1472.6881632788075,-0.4466942261916735,2.26990304320421,1.6926481165632912,-0.4904010641211017,-0.4791076617796096,-0.4802674714501751,-0.46031942330592496,-0.4522131929280676
197,1474.8575087445527,-0.44632301426171495,2.1993002084124598,1.654558329794693,-0.4895672790771896,-0.4774879561523716,-0.4789122420580524,-0.4575594910623402,-0.4513863106811178
198,1477.0249350879822,-0.4460947479620596,2.2018156061992524,1.6638739411289554,-0.4890857840855164,-0.4769891163533258,-0.4776301641028886,-0.4550656687230691,-0.4507184775109118
199,1480.2724762487853,-0.4458599783411745,2.1789438871567466,1.6696385620436347,-0.4886284014490532,-0.4757329347676272,-0.4762373212054116,-0.454362995261515,-0.4501647235622853
200,1482.4351047864263,-0.4451870114167905,2.228392481131027,1.6720197869552091,-0.4879145053900222,-0.4782013478298282,-0.4746870717013042,-0.4545749830871115,-0.4500645758639104
201,1485.6754492385473,-0.4449702754201532,2.3684206489934563,1.6723195687285373,-0.4867660714851022,-0.4751408450801332,-0.4730232931587826,-0.455698725514619,-0.4500998630701649
202,1487.8332799704008,-0.44550542435454416,2.1675645476360823,1.665435273568289,-0.4862950329235257,-0.4726383456162418,-0.4712658136597831,-0.4561132127795001,-0.449736990197096
203,1491.0664277138394,-0.4463729366316702,2.468813561784796,1.6573932476562336,-0.4856240425932337,-0.4706380988348524,-0.4697453982010123,-0.4560392971366922,-0.4491616371989775
204,1493.2194606399046,-0.4468989031344731,2.3623740115301985,1.6955533804326182,-0.4845680218816954,-0.4678314395430502,-0.4687173510530558,-0.4554932795041412,-0.4485238235591307
205,1495.3705744436545,-0.4473231636597171,2.2533997138750395,1.649091453633901,-0.4840899809582888,-0.4669281848466587,-0.468050683995217,-0.4547910584797058,-0.4481175181582701
206,1498.5936467949375,-0.44886049002301226,2.31701490075275,1.7034337370807986,-0.4838369732324994,-0.4672183749631543,-0.467492557623925,-0.4540312323050131,-0.4477656501538141
207,1500.7399627928994,-0.4498848533345138,2.2908785722854623,1.6958390804157242,-0.4829080205190097,-0.4666422693304304,-0.4668304280335284,-0.4534920026257953,-0.4470879278238459
208,1503.9558384355007,-0.4511157551194243,2.2563689835486365,1.6501348902494537,-0.4819753483384696,-0.4685600426081632,-0.4661635763800424,-0.4531158912094818,-0.4463837302968941
209,1506.097356627674,-0.4519677869274064,2.6092385759550862,1.6758618117660389,-0.48150741854549,-0.465464975830646,-0.464420235531433,-0.4521874075651875,-0.4461932785706417
210,1509.3060355615933,-0.4540285668045052,2.255983048997534,1.6808851654068513,-0.4803529827858391,-0.4623775393309335,-0.46129304899994605,-0.4515383117914553,-0.4458374404386609
211,1511.4427559479784,-0.4553514567315497,2.2375589314987825,1.6587740782940772,-0.4793047282951433,-0.456830817507633,-0.4579115504929826,-0.4507605997909914,-0.4457469282294877
212,1513.5775572120485,-0.4568597249540614,2.3591481726910684,1.6610393211277141,-0.4787536715716325,-0.4552461765664887,-0.4554258680002378,-0.4502595794952048,-0.4450880726335523
213,1516.7761607538125,-0.4585717637292689,2.2757706425086903,1.7202968830691192,-0.4774372980800256,-0.4530808893888768,-0.4543123895542455,-0.45017063905086097,-0.4447195243054829
214,1518.9061642120942,-0.4594747721121074,2.4055120859697117,1.6696772806840732,-0.4762968922265632,-0.4539652116683663,-0.4542048805844083,-0.4501561177190796,-0.4449931494137628
215,1522.0975710451758,-0.4614331405819098,2.1390290479982252,1.6859102377945103,-0.4749309057878334,-0.4555515622218753,-0.4551452980312976,-0.449862231881755,-0.4457630001397337
216,1524.2227766976694,-0.4622585991794339,2.4203808777202833,1.6744688538201888,-0.4732945098913211,-0.4585009760885868,-0.4560229272268922,-0.4491749359464643,-0.4462126470858389
217,1527.4069868220688,-0.4640031107287616,2.2144448865618442,1.670371248631517,-0.4715623886708927,-0.458638740922555,-0.4561974089731943,-0.4487469776516509,-0.4466385368201826
218,1529.5273946687744,-0.4650421967197818,2.234607038503755,1.693848614792606,-0.47011371129968704,-0.4581316090432441,-0.4560953862085886,-0.4483582268171002,-0.4476646634285405
219,1531.6458833931647,-0.4656644147518093,2.4014254265782964,1.7007396945317148,-0.46887278823367795,-0.456397000099433,-0.4552314546888826,-0.44793958684205504,-0.4487078178335409
220,1534.8200181254085,-0.4668382704875424,2.4183137077154835,1.6680398790127131,-0.4685590327107884,-0.4538141572001242,-0.4546489655911032,-0.4474714552568756,-0.4497237244104637
221,1536.9337090440106,-0.4680147259942634,2.5711882881477286,1.7025292397372918,-0.4681183357393126,-0.452987159776899,-0.4539588845961642,-0.4468453781135092,-0.4508755509566895
222,1540.100647067573,-0.4696707911579884,2.2609011280406386,1.6755244907093825,-0.4678330665903891,-0.4531753143773601,-0.4532569316677614,-0.446187605959327,-0.4520331314957381
223,1542.2095401803867,-0.4706931018530601,2.445183962116502,1.6749470042778989,-0.4670269682614134,-0.4529058592012911,-0.45269602389216707,-0.4459425919860156,-0.4533607153109721
224,1545.3692814952665,-0.4719577048891626,2.3860821924838684,1.6854666048463067,-0.4660382598181788,-0.4562698841963321,-0.4524966629682289,-0.4457948502289244,-0.4547281459939068
225,1547.4733768022918,-0.4732505058345093,2.2884690958742118,1.6881842081021643,-0.4636259212594599,-0.4541834571268082,-0.4518153753094134,-0.4456269703544469,-0.4567943614147029
226,1549.5755529870025,-0.4743439480145159,2.3468340642075374,1.6935008733551566,-0.4599654831006758,-0.4527574011635948,-0.4510128239133853,-0.4450829525004234,-0.4579374384216696
227,1552.7252189097271,-0.4762786511766333,2.3285335747239353,1.6668288869893482,-0.458246284611248,-0.4513865876661657,-0.4505278505272505,-0.4446353206724867,-0.4588488773743248
228,1554.8225972886496,-0.477791893935871,2.3234398991998613,1.7031569840337568,-0.4557271000621038,-0.4493964751855175,-0.4502229565672564,-0.44464785186586575,-0.4607367204427569
229,1557.9650665026916,-0.4793804682550623,2.242447941163828,1.696309950736127,-0.4544654652355728,-0.44896131515430304,-0.45004027327745855,-0.4454026798916316,-0.4618353133678247
230,1560.0576470758258,-0.4809171513382026,2.1660774220245638,1.6963724608533162,-0.4544544847527439,-0.4494412384476325,-0.4499607251906018,-0.4460098365272489,-0.4627173691870319
231,1563.1929195811856,-0.4828453074538158,2.3307088604894055,1.6682942385806838,-0.4556635784777438,-0.4491107453047701,-0.4495762456505676,-0.4463506643111846,-0.4638616525357852
232,1565.2807023485318,-0.4842833777290158,2.2749702360834982,1.6684225294760489,-0.4567363618266842,-0.4514620128502486,-0.4489606989970297,-0.4468369951850666,-0.4651123589387698
233,1567.3665659935625,-0.4856892610734221,2.2732229828565576,1.6748432373296147,-0.456933653409101,-0.4494945455170765,-0.4485767772652853,-0.4477746360304864,-0.4657874906407161
234,1570.4917631067676,-0.4880197879310896,2.279444956235181,1.713837707123346,-0.4569352995733216,-0.4493923518940258,-0.4479608677221809,-0.4486892531832148,-0.466660209139377
235,1572.5728289460098,-0.4897307699771944,2.611748001368082,1.698995714151142,-0.4563620107411924,-0.44672039317240986,-0.4473808316902054,-0.4500928634047765,-0.4684421605802823
236,1575.6908293505326,-0.4926857881924148,2.3665528272046545,1.6780073057183722,-0.4556403024992556,-0.4466357235254143,-0.4470337892060179,-0.4508822289703908,-0.4696563439180672
237,1577.7670973839872,-0.4946004735678682,2.379098141191374,1.6883648145082741,-0.4549505433820262,-0.4448368643445244,-0.4464363107842832,-0.4521097968849992,-0.4705852588956504
238,1580.8779010798273,-0.4969680822627767,2.545897388970629,1.7145761278907816,-0.4543615882738058,-0.44503553455846495,-0.4459725670082629,-0.4534460510863879,-0.471544314109567
239,1582.9493713074935,-0.4994895654628661,2.28891027599391,1.7183904384446105,-0.453681174184464,-0.44493139041308144,-0.4456765927453635,-0.4548930457516859,-0.4732473529166381
240,1585.0189224128446,-0.5014486921426576,2.389091178023144,1.7054133899098716,-0.4531196946812305,-0.4470535464801868,-0.4453902943088925,-0.4562555472316138,-0.4743188679121343
241,1588.1196507165296,-0.5040339799788306,2.3699425844471023,1.689621516343682,-0.4530260552899878,-0.4469767898065848,-0.4453033796090785,-0.4575958616349775,-0.4756837714897732
242,1590.1844040160925,-0.5058134917318806,2.3782600276933703,1.6856984360305725,-0.4523041219505798,-0.44650650903810907,-0.4450549002493287,-0.4589670266221512,-0.4777765690733204
243,1593.2779356110955,-0.5098283817745968,2.396822262247744,1.7022188555979012,-0.4512527860234099,-0.4450365960811585,-0.4444556979604189,-0.46035162816984,-0.4788782901689028
244,1595.33789110487,-0.5119521697228601,2.311017731213619,1.6939458097101936,-0.4504985710207936,-0.4430402657192956,-0.4443530492332113,-0.4612033182435063,-0.4802844518277593
245,1598.4242259911907,-0.5151421592701583,2.3418167941015047,1.6996393065611473,-0.4501679829064695,-0.4433086162278893,-0.4446402134866154,-0.4622962070341794,-0.4818224791084762
246,1600.4793836791769,-0.5173359833161884,2.369886778116071,1.7084921530735862,-0.4499453145464379,-0.4445351292690517,-0.44527852062561984,-0.4633107549094408,-0.4837489186907842
247,1602.5326222448484,-0.5196777117631304,2.1320410333032833,1.6968539441254018,-0.4495467880265778,-0.4453069032255372,-0.4457455322232682,-0.4644815782087741,-0.4852979310975556
248,1605.608881739014,-0.5225045822509761,2.333431279856037,1.6965582631354923,-0.4494060334977055,-0.4493567113781248,-0.44624431512197416,-0.4659699686949225,-0.4869518486813481
249,1607.6573224988967,-0.5246065648037808,2.315784240791676,1.7116874888288125,-0.4485734370106437,-0.4486315766258727,-0.4466359644510903,-0.4655826846566021,-0.4892304912864832
250,1610.7263852843803,-0.5279722288173859,2.2926176821033493,1.719591055956041,-0.4478755221091997,-0.4490150390845549,-0.4475776539283621,-0.46721655200087,-0.4909906835750458
251,1612.7700282384747,-0.5300238304690119,2.6508383268455384,1.7177323851363993,-0.44722541698734974,-0.4494066132322794,-0.4486247795426853,-0.4684746684884691,-0.493115433891177
252,1615.8318943152758,-0.5330752513405128,2.3280548098478313,1.715968488539925,-0.44677684809517054,-0.44837052361256896,-0.44961478426952695,-0.4697015547734386,-0.494821092876286
253,1617.8707394635824,-0.5345316857960253,2.3521303474725945,1.7071125766918132,-0.446134357741804,-0.44886240500536906,-0.45029291939042826,-0.4706775343469006,-0.497550515906784
254,1619.907665489574,-0.5360995935018528,2.2860803033892614,1.738555440038709,-0.4454235125266188,-0.4510005959873946,-0.4514436396548889,-0.4715260361955053,-0.4998080317179324
255,1622.95945617422,-0.5384793352744902,2.132700501774113,1.733460114270038,-0.4451026306479727,-0.4527142188951938,-0.4528577330921933,-0.4728386976249476,-0.5018505536221611
256,1624.9915843944232,-0.5403955224219684,2.4276884346779672,1.734688051967034,-0.4445169224135302,-0.4567829301271869,-0.4542080199777545,-0.4746900453656038,-0.503965170857251
257,1628.0361783703866,-0.5426855264588296,2.222604533639783,1.7218241532814667,-0.4444088680586515,-0.4574945152094463,-0.4557941476284864,-0.4761807608234048,-0.5062299033497453
258,1630.0635087848016,-0.5440626838481383,2.3778445084324993,1.7344335884841817,-0.4441282827468834,-0.4589162754424194,-0.457241932856009,-0.4775240915948924,-0.5088683813037241
259,1633.100906052083,-0.5450828499073544,2.323701529899353,1.71698223279894,-0.4440876950517471,-0.4576608713440943,-0.4580827754922522,-0.4787282850153797,-0.5111054776889058
260,1635.1234386607098,-0.5469443348697843,2.402089350572097,1.7291857326682238,-0.4439613985981133,-0.4593828853378366,-0.458821733329677,-0.4801396945046974,-0.5139514692733264
261,1637.1440521470215,-0.5490877459640472,2.2751391862613,1.7049434044856249,-0.4433950093927376,-0.4592969368526018,-0.4602253439530306,-0.4815403588773803,-0.5163039999752299
262,1640.171374022148,-0.5522126717978436,2.24660209135694,1.715846391785474,-0.4434089861191765,-0.4607724523549551,-0.4612383629854805,-0.4827418980914481,-0.5186637899038432
263,1642.1871897026713,-0.5540210541448306,2.21569467625058,1.7245895780567528,-0.4430630556981253,-0.4616828325074355,-0.46207636012749603,-0.485033957967945,-0.5213435933551522
264,1645.2073148691156,-0.5573690026638737,2.3463795897092283,1.7235714459447615,-0.4439186781860176,-0.4652728085096581,-0.4632983077599718,-0.4865814400010574,-0.5233290973469458
265,1647.2183327438504,-0.5599468444695193,2.445058381337761,1.7244368523544586,-0.4441300885438205,-0.4660840003595312,-0.4643148514932694,-0.4881665534866374,-0.5254800257406022
266,1650.2312612016126,-0.5633662949853443,2.2502066291021685,1.7483446706442929,-0.44467422636304016,-0.4666353300449472,-0.4647382679545584,-0.4898936221576554,-0.5278042761937742
267,1652.2374812705593,-0.5656079999282623,2.4189958634386053,1.7540768559693034,-0.4451348706598002,-0.4664946297302132,-0.4655307161806391,-0.4918218303838111,-0.5309341609122923
268,1655.243213019639,-0.5688390565014055,2.3630916509727307,1.721913396292215,-0.4456504812014347,-0.4656454326726501,-0.4666804125317217,-0.4939723772494112,-0.5324914375418014
269,1657.2446352827978,-0.5702134073332079,2.4888179417623237,1.7453919996903664,-0.4466329073565378,-0.4666356016602594,-0.4679449460336863,-0.49542737162010103,-0.5339584865262362
270,1659.2441384236413,-0.5715202092572202,2.4567271149528387,1.7510909121444298,-0.4471830373044955,-0.4686188330004846,-0.4690485498453377,-0.4982461676967668,-0.5364317311559171
271,1662.2397947805662,-0.5725071752033151,2.3249456896550083,1.711820309871951,-0.4481940358422609,-0.470075200029205,-0.4701024589054957,-0.5005126090394663,-0.5383094311665599
272,1664.2345001156216,-0.5706048927659251,2.3205616801952367,1.7120952140594858,-0.4491601188906711,-0.4749538682942783,-0.4710577665474895,-0.5023679636640886,-0.5400829262371231
273,1667.2229597638636,-0.5690766619418657,2.3023724835394903,1.7375945326561175,-0.450430133557915,-0.4748002918676818,-0.472322544097324,-0.5038524390027137,-0.5421980082185277
274,1669.2128672931308,-0.5681696241390508,2.754670154534121,1.7416803859862415,-0.4519169574613314,-0.4755205538686633,-0.4737454730980845,-0.5057121843964872,-0.5434203575766795
275,1672.1941302326907,-0.5662598397415683,2.3931664681045928,1.713159390738478,-0.4533043012411496,-0.4762228646948934,-0.4749060423792424,-0.5081731496929379,-0.5443821492197398
276,1674.1792399561698,-0.5652812622357348,2.158604236872938,1.7256927184144826,-0.4550822284901379,-0.4758534584742114,-0.4764757722159055,-0.5113020755755541,-0.5456920876765203
277,1676.1624305573334,-0.5658594100220847,2.2640393007812647,1.7731758597264424,-0.455974522297151,-0.4768101305593412,-0.4777628872087101,-0.513353893216087,-0.5487740971557351
278,1679.1336181047384,-0.5655321145328145,2.2587287340933644,1.729637105652214,-0.4573939574459066,-0.4788415139512757,-0.4789423531956809,-0.5155284851215441,-0.5510384466927516
279,1681.1120109001142,-0.5656238569572211,2.450128039374126,1.7319969626442433,-0.4580215515416312,-0.480848474930285,-0.4806408589110678,-0.5178613462307019,-0.5526625111318396
280,1684.0760017388363,-0.5636792071201124,2.3100341999063403,1.7212408072367271,-0.4592317751176125,-0.4847279828373512,-0.481927326978666,-0.5195657036185266,-0.5560158286602078
281,1686.0495967284241,-0.5610734178344683,2.354687920800466,1.7096827546345184,-0.4600089456085174,-0.485242754662211,-0.4832726762564902,-0.5200358781388074,-0.5583611097948737
282,1689.0063908584643,-0.5611151237392848,2.2990147044286555,1.7131747489916704,-0.4607494015654133,-0.486778354479452,-0.4848134304653076,-0.5242573125582941,-0.560976460269615
283,1690.9751880422634,-0.5522134883567581,2.433063549036882,1.7187471147402391,-0.4621373215408098,-0.4863645031927863,-0.486395976676863,-0.5263813931742359,-0.5629838273796383
284,1692.9420661037475,-0.5475945653570408,2.3100611220451395,1.715321759622093,-0.4625044457344691,-0.4884277019909611,-0.487939239663774,-0.5287518118679261,-0.5658541924010221
285,1695.8887848416327,-0.5464969866575966,2.25608049507014,1.713611818448844,-0.4633379083446282,-0.4890348363275943,-0.4894022283691437,-0.5307348628825805,-0.5677678711034695
286,1697.8508650973288,-0.5492308026038422,2.3854046606324784,1.6997136128682362,-0.4637910631038717,-0.4915954982356034,-0.4913044045061846,-0.5323690273567863,-0.5689102026819267
287,1700.7903871265314,-0.5474542416160446,2.2143340339484285,1.6939585980888068,-0.4645562327693085,-0.4938191018938526,-0.4935625457195954,-0.5335641492597171,-0.5710969396010694
