,Wavelength (nm),S1_1,S1_2,S1_3,S1_4,S1_5,S2_1,S2_2,S2_3,S2_4,S2_5,S3_1,S3_2,S3_3,S3_4,S3_5,S4_1,S4_2,S4_3,S4_4,S4_5,S5_1,S5_2,S5_3,S5_4,S5_5,S6_1,S6_2,S6_3,S6_4,S6_5,S7_1,S7_2,S7_3,S7_4,S7_5
30,1021.142186,-0.903561519518272,-0.8797416934876853,-0.8638157605717964,-0.8875354442552686,-0.8723892725523238,-0.8326257380729045,-0.8566504137877444,-0.8319446462250824,-0.8200061794852394,-0.8223275357881388,-0.814920703198677,-0.8404601798356506,-0.7911660244417427,-0.855909241057857,-0.8245475128139031,-0.8477562654450096,-0.875978759503552,-0.863576842493006,-0.8776908830718309,-0.8760478723385466,-0.8864287589392211,-0.8978898750679332,-0.8779888177629445,-0.8558222837166587,-0.912213109448395,-0.8718205359370285,-0.9232872781174999,-0.8522045135284178,-0.8725608807028704,-0.8569263328905796,-0.9133354009368144,-0.9441543214384044,-0.9304924244083103,-0.9239581354339294,-0.9402920015017798
31,1026.133967,-0.8960616304228732,-0.9282520160678439,-0.8837095378453937,-0.9091066932223278,-0.8887042871657903,-0.863749804690504,-0.8686541104145811,-0.8264370829085381,-0.842218499397473,-0.833242045082684,-0.8174823365411636,-0.8422854346686376,-0.8315102914203641,-0.8327147217094929,-0.8567268858661841,-0.8769600909730163,-0.8804269365177662,-0.9087290167149097,-0.9233191759534987,-0.876621316761286,-0.8878657998345608,-0.9064922367424832,-0.8998427173965278,-0.9092308669567755,-0.9183623035017827,-0.8827271326216809,-0.9011502051643357,-0.8636829728146039,-0.8883985374325724,-0.9148499575661743,-0.9363820778596617,-0.9391295930385988,-0.9695202587998453,-0.9668014718364594,-0.9030787249692422
32,1029.872563,-0.9464443209717184,-0.9086390183651021,-0.9059031737633372,-0.8973206963186842,-0.9085104383808651,-0.8447993987377792,-0.9026087010592075,-0.8534843472930254,-0.8562461592617246,-0.8380694021046844,-0.8669135295362039,-0.8690801756168793,-0.8633626656579185,-0.8457577384192905,-0.8799457003772195,-0.9005677519645664,-0.9091555154498192,-0.8828494519468494,-0.899641591871613,-0.8841130906712668,-0.8919943151139907,-0.920093375775645,-0.9074478744690136,-0.8908483409084743,-0.9056576154067281,-0.8970407290404114,-0.9039993931027883,-0.9017372441060546,-0.8769772845398321,-0.8959289860099028,-0.935431631854595,-0.9854138038499364,-0.917110889539507,-0.9463008827347568,-0.9601194447061872
33,1033.606667,-0.9536796434272489,-0.93767405884956,-0.9223471630704151,-0.9325522031604031,-0.9226593352349158,-0.8488387395251187,-0.8892861625310989,-0.8362927225276173,-0.8689691798540238,-0.8922405978781247,-0.8492736641615256,-0.9021120730801275,-0.8529525798068426,-0.8910858618812513,-0.8347600662552538,-0.8955367629855975,-0.9089248008743926,-0.9230673177695292,-0.9506167338887768,-0.9216737003606899,-0.8935583872486976,-0.90881224345916,-0.9101021299154202,-0.9221502491946096,-0.9249412379273886,-0.8984259157906122,-0.9125329903105998,-0.9369970030941128,-0.8943847530599224,-0.9029631683401345,-0.9541652503544518,-0.976030354357909,-0.9560598930923458,-0.9042338844304303,-0.9507195739760685
34,1037.33628,-0.9195965584737723,-0.9242697397642445,-0.9122737822081777,-0.9337250535839857,-0.9318768576154052,-0.8531117611844523,-0.8772489360254166,-0.8843110933866388,-0.871188181692645,-0.8751831931583542,-0.8796592173866211,-0.8638130116702613,-0.8393593302542929,-0.9003220651015865,-0.8500116404928943,-0.9357383489519755,-0.9209865588776674,-0.94099251720852,-0.89636329922377,-0.9129240483621195,-0.9304450833799058,-0.9200136504589201,-0.9443134164327202,-0.9188390123211135,-0.9235895091202275,-0.9525601333312462,-0.9343697812016231,-0.9260005971802625,-0.9191877793480677,-0.8910623946561829,-0.9499832879321596,-0.9580283746578171,-0.9788945593682201,-0.9571104038817714,-0.9963312029784834
35,1041.061401,-0.977582664194487,-0.9306735154916473,-0.9135272051693455,-0.9472933231901305,-0.9322109928016986,-0.925997937925702,-0.916445364396288,-0.8871652152672775,-0.8818706126544522,-0.8786281199939158,-0.8844700897615331,-0.9011525105393576,-0.8652704901565228,-0.9092150310400856,-0.8795939001573556,-0.9224520907644245,-0.8763848171563022,-0.9450905021502489,-0.952786871275377,-0.940504875275161,-0.9210288927618235,-0.9501019849906625,-0.9231985759503809,-0.9097390663810054,-0.9249803052339542,-0.930537063181605,-0.961059968213292,-0.9110848877609038,-0.9019756651841141,-0.9303377447048087,-0.9317740534350984,-0.9907616447058972,-1.0098028173739735,-0.9933417081767233,-0.9868069606997073
36,1044.782031,-0.9446038573900261,-0.9616480507752644,-0.9482205728193128,-0.9309424084613699,-0.9630666489703851,-0.8823107425232374,-0.8865031825868889,-0.8838428390155967,-0.9037372589134332,-0.8845257455473525,-0.9064314097586981,-0.8905556024804184,-0.8774017655009041,-0.9042744944075864,-0.8494425519019384,-0.9076000183274332,-0.9350970623107251,-0.9364392006065992,-0.9568685764876214,-0.8994851008421172,-0.9078097044151892,-0.9278426765612446,-0.9185814429732498,-0.9687696057516603,-0.912002145992942,-0.9866930937061165,-0.9771145835821637,-0.9569288620980615,-0.937160380112698,-0.9239398552096169,-0.9562300123654581,-0.9650511249803798,-1.0035423349341261,-0.9858743883338384,-0.9702851823411967
37,1048.49817,-0.9961483405748152,-0.9775312507873147,-0.9434713647187374,-0.975533721624616,-0.9493440625264328,-0.9230602355349092,-0.9172500814885894,-0.8771980865122352,-0.9272207658085964,-0.8950834986647518,-0.8706310218259095,-0.9133139227408567,-0.9196123825325068,-0.9295076351874668,-0.9044578980495207,-0.9181345201121232,-0.9342849470052256,-0.9418288406660159,-1.0033833935782832,-0.9267144618186403,-0.9393690279454416,-0.956272724505122,-0.9473809092540157,-0.9233175197471358,-0.9228081629889204,-0.9666218776135758,-0.9378753996945215,-0.9294867512787437,-0.9212250462049277,-0.9302048923546353,-0.9891351085408523,-0.9886185518844582,-0.9950877274838809,-0.9626434576155752,-0.9593797612852236
38,1053.446035,-0.9666894203703412,-0.9873320114883927,-0.962916669556687,-0.9923215806288298,-0.9652673324387275,-0.9295476616479089,-0.9168477229424381,-0.9063970912207973,-0.928001319219167,-0.9427996373579655,-0.9159490230718372,-0.9330058148818772,-0.897133233005483,-0.9392638948954336,-0.9097038601516122,-0.9728546322848433,-0.9224631321603947,-0.9241080758499682,-0.9804168757890281,-0.952722941120945,-0.946109623084356,-0.9671472577063139,-0.962003154827031,-0.9658156965983261,-0.9547339659141276,-0.9592691944092334,-0.9543420299858657,-0.9296474357361895,-0.9511910090481298,-0.9514752528402896,-0.9986788973917248,-0.9764260022634066,-1.0105320026319198,-0.961386842558314,-1.0251592187831082
39,1057.151693,-0.9936292060473733,-0.9633350669615155,-0.9550626522862438,-0.9956216597618504,-0.9823543145515579,-0.9544291106850744,-0.964638976924145,-0.9132425241688908,-0.9358960594289361,-0.9350178932439791,-0.9210618766131392,-0.9621368820163417,-0.9278865344340599,-0.9465862902412843,-0.9385204369846041,-0.9485798788319939,-0.9680246465155322,-0.9701058660122291,-0.9784683694546769,-0.9414112874272332,-0.9769146986308669,-0.9490655558732471,-0.9541119103411588,-0.9440901712125154,-0.9533744236456541,-0.9484535443293907,-0.9722961039803706,-0.982184267039973,-0.9246088627308777,-0.9596002228877346,-0.9946345857701666,-1.0186811985704367,-0.9734815084443651,-0.9856178020132466,-0.9655132423953356
40,1060.85286,-0.9891545789643824,-0.9721947710144804,-0.9965980994031408,-1.0040500848646505,-0.9852232683924858,-0.9216136396606558,-0.9543453041184494,-0.9178916211385244,-0.9654121291115082,-0.9196662289961852,-0.9653385634922028,-0.9947515783749069,-0.9134223215234512,-0.9333456520661868,-0.9136667861577293,-0.9996865735060074,-0.9662343014102257,-0.9566782282779942,-1.0086009579333013,-0.9775105387490305,-0.9647038207467092,-0.9721380625332539,-0.9590230776042695,-0.9866915760717526,-0.964539859862032,-0.9865461799598844,-0.981821330323624,-0.9451430064585027,-0.9324160600350779,-0.9847792393600702,-1.005758081429459,-1.0149225434682185,-1.0399621824121048,-1.0079934449962014,-1.0503608220637197
41,1064.549536,-0.9629164700278706,-1.0149669433012674,-0.9891235588090156,-0.9926780351693303,-0.966465610348191,-0.9354341940900648,-0.9688413884061664,-0.9189619168437636,-0.9623345185212584,-0.9325094513734243,-0.9356506908929056,-0.9499546097596092,-0.9439267762782969,-0.9675757700820922,-0.9453598471413754,-0.9728824278040639,-0.9384839522779798,-0.9745755502684009,-0.970729751880332,-1.0086152741308405,-0.965743889019027,-0.9644047068109987,-0.93345004159668,-1.0363601291741806,-0.9860737592408566,-0.9762902012942628,-0.9787696265758233,-0.9577252981045281,-0.9658844474061716,-0.9619705885039866,-0.9619982363962046,-1.0184306215636225,-1.0272769866184572,-1.044527389566724,-1.0277252002080441
42,1068.241721,-1.0017617544989794,-1.0271662508249746,-1.01265111274068,-1.0179633104777321,-0.9846471732437052,-0.9350224706489315,-0.9236766416007224,-0.9598784297419768,-0.9520423642647364,-0.9395107913499047,-0.95570640559871,-0.9799930892967591,-0.9500546256189203,-0.9376621209135287,-0.9114835553815138,-0.9593552751165983,-0.9461067618500566,-0.9832733142263551,-0.9734354976431994,-0.9772330656412537,-0.9461969570614215,-0.95902324793211,-0.9658176536721658,-1.0030889481191567,-1.0176245160230377,-0.9888058532948051,-0.9849289005015919,-1.0019624278672354,-0.9865641013915618,-0.974738398578545,-1.002487236212024,-1.030214335015661,-1.0288273264461643,-0.9951707081029983,-1.0231496363916424
43,1071.929414,-0.9983453939754618,-0.9935406901058204,-1.0023707446004506,-0.9925055571658625,-1.0385812010725421,-0.9372702580843096,-0.9486116948357987,-0.9681843703711781,-0.9614870605326394,-0.9388307248872213,-0.9807812555527982,-0.9656935214337616,-0.954979716036511,-0.9931521481438089,-0.9608183626848186,-0.9732067088616402,-0.9741985685539337,-0.9969611414807011,-1.0055165924561753,-0.9615188386374786,-1.01477794741471,-1.0229868695399986,-1.0140313297001473,-0.9903124969693877,-0.9965047300938064,-0.9999852897938917,-1.0538052255921453,-0.9926706744584541,-0.9812546490694019,-0.9718506080195132,-1.036165798791543,-1.0557665955789781,-1.0064853529121447,-1.0208622358443804,-1.03473582802974
44,1076.839352,-1.0057532598917758,-0.9893059351893118,-1.0171243378039336,-1.0138583339951945,-1.044538024910933,-0.9414987691013598,-0.956077681192155,-0.9412597440362507,-1.0034027786802726,-0.9377158618336416,-0.9607880197090063,-0.9819122143782989,-0.9411272511988243,-0.9737124366361436,-0.9936909891115381,-1.0018360936590842,-0.9785913740700452,-1.0233703777718417,-1.0124979706020052,-0.9796840780932841,-1.0079420788462703,-1.0109642917779769,-0.9851206072030652,-0.9945210234512883,-1.019523187122114,-1.0093737777674674,-1.0042586853389288,-1.0188901861450375,-0.97096366066574,-0.9997985471586177,-1.0438349148324213,-1.0611737836207644,-1.0580867060758388,-1.0171713403097027,-1.0292765716307715
45,1080.516565,-0.9970800752630472,-0.9866663860543616,-0.9869961895629952,-1.0256673279659667,-1.0237294681369782,-0.964110175382004,-0.965901935694008,-0.9647282071563436,-0.9631373734578459,-0.9609719051313154,-0.9820412459367042,-0.997609405941983,-0.9623206929115717,-0.9559161036293937,-0.9682579026284159,-0.995313411815265,-1.0110852148730511,-1.007470939596563,-1.022665295123907,-0.9741716123521125,-1.0038532608291437,-1.021065489406943,-0.9945058637366148,-0.9974590513726148,-0.9694154597213888,-1.0147396274513232,-1.0076455876677257,-1.0232007213730199,-0.9814151187190852,-0.9912260744579566,-1.0556728836955216,-1.0738806755189618,-1.0006518708485723,-1.0446918679773598,-1.026625493883071
46,1084.189287,-0.9907074701114359,-1.0233216901284163,-1.0119381565609327,-1.0413053336137277,-1.0114240757590258,-0.9901266457974296,-0.97924682747468,-0.9826779580462955,-1.0333983311721953,-0.9838600436213072,-1.0326907767409759,-0.9969523142021086,-0.9693402428330645,-0.9837079223284207,-0.9310705499757153,-0.9714185304584341,-1.0133646748782605,-0.9986244959128308,-0.9818390083742906,-1.0141462380791968,-1.031927164729263,-1.045230232906072,-1.0357501324996317,-1.0069877905769173,-1.0132880449942834,-1.027479148017553,-1.024985130930407,-1.0401913561776477,-1.0205557593594505,-1.008643716788583,-1.025488029534626,-1.075397325823365,-1.0285776954569574,-1.0272439981770676,-1.07271497146717
47,1087.857517,-1.0420103924511273,-0.999967418434396,-1.0304980158208088,-1.0286224510920503,-1.0195931049687337,-0.9943329014933366,-0.9940670339245735,-0.9961904413249426,-0.9733849246623353,-1.0005049490112523,-0.9653177372048661,-0.9954295301700171,-0.9721605051353485,-0.9910719221932832,-1.0023514827593705,-0.980859741820439,-1.0081043825585467,-1.0307207317149423,-0.9750515573991787,-1.025383898944168,-1.0131265413029384,-1.0352007880621579,-1.0260231604445387,-1.0451027473941286,-1.0083186835991704,-1.010772956303024,-1.0084766008164405,-1.0059096764957771,-1.008394950689904,-1.001966138135131,-1.0189266746996517,-1.024760988051566,-1.0322696064025965,-1.0538697632908627,-1.0264291177536118
48,1091.521256,-1.0284829851256843,-1.0157702843423395,-0.9951606877504251,-0.9838931555260296,-1.046404573192982,-0.9749151337966222,-0.9852486757880983,-0.9521745304469725,-1.005019639316455,-0.985197879285603,-0.9926001736167062,-0.9877113097333876,-0.9677227394538132,-0.9958980463985024,-0.9813676343510015,-1.0041153262351912,-1.0074306959983028,-0.9976302002466974,-1.010355537096936,-0.9957220237227992,-0.9987084956347774,-0.986695905367107,-1.0011732898430064,-1.011291604450861,-1.0277898291913432,-1.010206288996124,-1.0345173405774322,-1.0215100414294682,-1.0207232059504256,-1.026466908398685,-1.0342714615814457,-1.066336988787494,-1.0630136334943967,-1.0336257605097534,-1.053313009876591
49,1095.180504,-1.0379843783661742,-1.0178474947485396,-1.025955794998224,-1.0296803161799881,-1.0352859368215173,-1.0079976686747496,-0.9429004388057125,-0.956399968699949,-1.0291721919921066,-0.9837151114243413,-0.9756163362931515,-0.9916330001174049,-0.9641766743531484,-1.00166027228146,-0.9896866748442604,-1.0326705896480464,-1.004625206761122,-1.0133437887647545,-1.007806779996077,-1.0291112876919737,-1.0008759661564783,-0.9988221260408698,-1.0206828620613504,-1.035319908477711,-1.0204061082504912,-1.0334186609009859,-1.0403064994033537,-1.0199311419780508,-1.012797400644284,-1.022921848317744,-1.0828621942404502,-1.0854467826229774,-1.0007504093969426,-1.0835021937510894,-1.057666014079605
50,1098.83526,-1.0623130063366784,-1.0165965779845845,-1.013697548423857,-1.0386261752931918,-1.0352974587244919,-0.9925969864442328,-0.9552729640998535,-1.0081197788729233,-0.9853942964221122,-0.972956682957297,-0.9723986748995412,-0.9708459550765921,-1.000207598987101,-0.995669221543945,-0.9715379223253849,-1.0473188282774175,-1.0148966196590896,-1.0033450772062513,-1.0552819983131503,-1.039165063297096,-1.0290530829385836,-1.0390834109866305,-1.0210325244554872,-1.0444277950338237,-1.030102613740012,-1.039155292896763,-1.0421151750799689,-1.0453681902196834,-1.019920857702004,-1.04436701452731,-1.0607200797224259,-1.0372238970747083,-1.0131334203089173,-1.0657582628116513,-1.0681983204896055
51,1103.701281,-1.0397903332557101,-1.0158620947470334,-0.9903999803566276,-1.0450538555557636,-1.0149382561665872,-0.9910057309825536,-0.9785762298977623,-0.9737811249964924,-1.0148100092376093,-0.9800249147169927,-1.0292544393303236,-0.983487148548476,-0.9778839786311591,-1.0154625714631995,-0.9943221600942354,-1.0352648381086555,-1.0180897093829868,-1.0486366386710717,-1.0442189149550771,-1.000679543248416,-1.037778541192608,-1.0512016591287205,-1.043450652043247,-1.0389646512233566,-1.0300166656655683,-1.0494742345964823,-1.0557256341290902,-1.0222994911551768,-1.028949019732064,-1.0174259563579386,-1.0535687928843058,-1.0349818922768945,-1.0569173819685012,-1.090298441678578,-1.04109186875324
52,1107.345558,-1.0335097512831835,-1.0188688855007597,-1.0349482422976182,-1.0414778116171954,-1.049596140317226,-0.9739804103086431,-1.0063724994610233,-0.9954546130275904,-1.0249237512860008,-1.0047079827232488,-1.0161026388768295,-0.9957632910537625,-0.9663644513596988,-1.0192173793038994,-0.9877310795044273,-1.0314383216292562,-1.0326893277159475,-1.0101843445919931,-0.9861700485203135,-1.0235340782256543,-1.0282273798826969,-1.046019513541643,-1.0204921371190934,-1.0343670345572806,-1.0352985655132045,-1.072728581857412,-1.0268845895560417,-1.0551489832815586,-1.0364562085607676,-1.0219639129507039,-1.0576262141059343,-1.061351825178238,-1.052686793625099,-1.0193095596479749,-1.0814144340022167
53,1110.985343,-1.019211649832906,-1.0072089641046296,-0.9944707301571204,-1.0382467236855628,-0.992839246259365,-0.9868439859289313,-1.013380244139818,-0.9632565505616392,-0.9974482712339217,-1.024953895776256,-1.004544049404638,-0.9989027293664993,-1.001586624304026,-1.003615684674954,-1.020965853216301,-1.0120555795592718,-0.9898133310187686,-1.0226176866600958,-0.9985906220734092,-1.0267620153794614,-1.0022812492419761,-1.029085856269406,-0.9798677244184111,-1.0405527744240735,-1.0415962153315397,-1.058505932043491,-1.0355438862317279,-1.0476666765892242,-1.036630632093034,-1.0487721187699006,-1.0541456152873812,-1.0181932328203236,-1.07611926042776,-1.059968622757254,-1.0952458593871337
54,1114.620636,-1.045702822511899,-1.0087697409844267,-1.031509953624321,-1.0171354160610853,-1.0387079420052738,-0.9843959006032711,-0.9998118198335065,-0.981005621006858,-1.0286035030786906,-0.9793782941459165,-1.0248600927021578,-0.9901102160853135,-1.007475995582324,-0.977893690796701,-0.9596387972417441,-1.011694237809401,-1.0278166358829492,-1.0046181473582163,-1.0535089498951613,-1.0031120574932617,-1.046956548236877,-1.0473509263309377,-1.0470903196913124,-1.0527257387575704,-1.0438855594962702,-1.059877127008336,-1.0656489087872756,-1.013915954244998,-1.0580637957378112,-1.019530617273844,-1.0235084799240743,-1.055159935457217,-1.0785433087176894,-1.0668503994582752,-1.0568150508519483
55,1118.251438,-1.0327735658505055,-1.032399443892529,-1.0049005891092317,-1.0079710848101557,-1.0327050305549803,-1.000608902055484,-0.9932623168322721,-0.9658096517751781,-0.9683893828346843,-1.007294465007554,-1.004846030571028,-0.9833828482723058,-0.971019957880748,-1.0103972212736685,-1.0182756162408688,-1.042399021375333,-1.0274844068943354,-1.0311760633751341,-1.027356485729834,-1.0434751455712328,-1.0232890404523034,-1.0036694252977054,-1.0336044768992436,-1.012824143339553,-1.0337671270958426,-1.0570228027958035,-1.0430579210890152,-1.0474501018857103,-1.0332956541561176,-1.0510655698676312,-1.0360936959911586,-1.017843743837136,-1.0680456686978825,-1.0638174175661426,-1.0760533656679783
56,1121.877749,-1.032532005005409,-1.0414198161537078,-1.0177452996379073,-1.019055671166362,-1.0102949292674155,-0.9877453264351971,-0.965231338117089,-0.9387623873906921,-0.994783238874974,-0.9801364010223514,-0.9460638345615471,-0.9654640608261865,-0.9919334470855492,-0.9517764539878469,-0.9971986442448895,-0.9938124537773408,-0.9826704077635784,-1.0043579578381074,-1.034079294314706,-1.00083677800949,-1.0305457000011462,-0.997873394771851,-1.01388033912086,-1.0499544637723195,-1.0457920440566588,-1.0538606593054476,-1.0703416889211954,-1.0061891277261166,-0.996178326490032,-1.0573375992416059,-1.0131453410688362,-1.06363998889836,-1.052883870721841,-1.0242702285127636,-1.0246028197496408
57,1126.705844,-1.021167142388455,-1.0169523433027734,-1.0327173794126032,-1.0405349318649035,-1.008647297141903,-0.9931978801150767,-0.987327528276545,-0.99456269993989,-1.0173189309144433,-0.9973833324612297,-0.9803439035187154,-0.9884727017494332,-0.9887399147726685,-0.9775608546446164,-0.9131494328932233,-0.9885313051253856,-0.9763949713119895,-1.0118476990241236,-1.0069848981773222,-1.0094476934541712,-1.0267188839152137,-1.0233376609335858,-1.0178219879274992,-1.0455077188103115,-1.0165306314392075,-1.0342861515930302,-0.9890071499036898,-1.0277976941121012,-1.0336584551032308,-1.0255649108632985,-1.024137740727429,-1.031374902205117,-1.02590401617782,-0.9917166614796379,-1.023136544649678
58,1130.321674,-0.9877052138937984,-0.9792526958753258,-1.0060160205517399,-0.9848015396776281,-1.030585000407467,-0.9641213030425756,-0.9988506299732568,-0.94040127768934,-0.9739982166277825,-0.9957556324030035,-1.0012326697180096,-0.9858026146794652,-0.9203070794966726,-0.9919976227412661,-0.9594835912623924,-0.997027468833882,-1.0304006391277207,-1.030999506200774,-1.0437756528505795,-1.023497081811284,-0.9637431469989955,-1.002226397064996,-1.0111704555662961,-1.0155160121647684,-1.0339312097834168,-1.0268705053545868,-1.0514937520440384,-1.011163359626156,-1.005939067355607,-1.0410806669177581,-1.03097439716387,-1.023725709365517,-0.9707158598534147,-1.0404220084372435,-0.9980724046596884
59,1133.933014,-1.005454184559751,-1.0257202369510456,-0.9791766701722169,-0.9898493959124564,-1.0059626937485864,-0.9169177668996161,-0.9589165442677765,-0.962743700536212,-0.98678814179813,-0.9538590788494764,-0.9856441936460537,-1.0072780415430032,-0.9905647903800291,-0.9769887925082216,-0.9552206003628622,-0.9763568677066664,-0.9645546993011239,-0.9957624111916237,-0.9883309512797375,-0.9946583768096539,-0.9791456847722515,-1.0180598449664382,-1.0180445003601324,-1.0069957311929212,-0.9923245282913137,-1.0240441647127647,-1.024922281196471,-0.9997547631475552,-0.9865361936263985,-1.0173490418394173,-1.0008878650034996,-1.026798574764874,-1.0222712283612032,-1.025289994658709,-0.9874026349590661
60,1137.539862,-0.9735106385199916,-0.9603053236066151,-0.9661364716587714,-0.9814209708096561,-0.9694382613158985,-0.9504008975583065,-0.9395250976685571,-0.942642209322185,-0.9394754543545522,-0.953781038435726,-0.949531411403205,-0.9333395757656224,-0.9348646099099296,-0.9606278154073354,-0.9331296159684502,-0.9788028733980978,-0.9534250281825716,-0.9583694601587077,-0.9699725124518158,-0.9363705259692828,-0.978073858690092,-0.9604503311014749,-0.9918118739272387,-0.9464167717015668,-1.0046932375499054,-0.9997894047989145,-0.9571632847092332,-0.9745901798555028,-0.97682429134986,-0.9884221906464035,-0.9647840264110532,-0.9814375423996953,-0.9519475510069896,-0.9651303711843953,-0.9852359516640328
61,1141.142218,-0.9435916024200952,-0.9598233189819722,-0.9296837121458794,-0.9483626868116319,-0.9387669555948206,-0.9144029156105293,-0.9293431911256819,-0.9227525474664865,-0.9117435067532844,-0.9200341338038672,-0.9218116229572821,-0.9199265602500767,-0.9380062991657827,-0.922934121183804,-0.9082759651415755,-0.9645067113455236,-0.9053071963317125,-0.9599491822450874,-0.9280657743224884,-0.9295539366215595,-0.9306118118815755,-0.9951069262815186,-0.9752108570783096,-0.919625133305469,-0.9887928437778055,-0.9700778485963973,-0.9739441636702599,-0.9269786764864486,-0.9439768517536313,-0.9532442867662829,-0.927041487809873,-0.9782591708922073,-0.9382112773640502,-0.96899890340256,-0.98973296502865
62,1144.740084,-0.9445003313135555,-0.9036468276098697,-0.9383656785282881,-0.944545173668208,-0.9102156800212561,-0.8875741259734065,-0.899747484731024,-0.8854705804006481,-0.921366615229318,-0.8732879259672687,-0.8846471132039004,-0.8902635617071404,-0.8453627562580507,-0.9126682061179587,-0.8601000291507646,-0.9149287702286558,-0.8704231525272926,-0.8996781384082342,-0.9211121000581904,-0.9442137658157811,-0.9159158853772988,-0.9500940124589907,-0.9043883285203131,-0.9148528230873135,-0.965493102142227,-0.9254370574195062,-0.933594634483074,-0.9207748591729168,-0.910927080859976,-0.9177517325831196,-0.9076327249064178,-0.923257517896429,-0.9217290628398345,-0.9545708572215477,-0.9110646875672539
63,1148.333458,-0.8816945115882816,-0.8884063004306763,-0.902131405586609,-0.899723889833671,-0.9003990186860357,-0.8314239507312168,-0.8903702952804502,-0.8594601649806116,-0.8813799790820944,-0.8720169820861872,-0.860530272467327,-0.8875934746371711,-0.8659651871206875,-0.8469538683408427,-0.8854296449809849,-0.8968153568697549,-0.8818758240514425,-0.8966487889955284,-0.887636576541484,-0.9088174463670188,-0.8798707712068969,-0.878468787913898,-0.8826377382304509,-0.8692260435307104,-0.925417859067485,-0.8928012180776798,-0.9130846713084873,-0.8981532820769534,-0.910306133085111,-0.8766863719216311,-0.9047355032909742,-0.875687451392228,-0.8927324526724834,-0.8807463673915752,-0.8861772860937777
64,1153.117636,-0.8522931058707358,-0.8600483616808365,-0.8262015724435093,-0.867596987054375,-0.8421442772413442,-0.8108266510139576,-0.8284070791732053,-0.7824769165985509,-0.8250909274169557,-0.8248248290281575,-0.8110886663286179,-0.8115377132535264,-0.7863549887496118,-0.8114756147546228,-0.8325664884137479,-0.7999850330774946,-0.8447307774078467,-0.8472778275547016,-0.8401521235972346,-0.8358327699180558,-0.844302024184121,-0.8420024280442142,-0.8264136146276877,-0.8581488842057083,-0.8181155948550792,-0.8370369575431242,-0.8543201700779285,-0.8544191645288558,-0.8070334481013897,-0.8187487627881231,-0.8291389944880188,-0.8498912079538542,-0.8131264440617063,-0.8846280578825898,-0.8094269488300999
65,1156.70053,-0.8375463914224206,-0.8003371697280166,-0.7801699016769146,-0.8516945151346299,-0.7906298490373861,-0.7459301345628173,-0.7909318512497574,-0.8154665519298346,-0.7569374639111465,-0.7582006129462323,-0.7911995619215119,-0.808314834719853,-0.783171825048138,-0.7634327964272251,-0.7664901294710246,-0.8214802346082614,-0.7954686012628753,-0.7758000493874062,-0.7839040094619899,-0.8079837190008302,-0.8063514414232131,-0.8155575404867709,-0.7535884741759955,-0.8023184130844979,-0.8124195815578505,-0.8153287025639834,-0.8215614920895091,-0.7875115537048754,-0.7456782263916989,-0.7945626428276118,-0.7808628922306902,-0.7800725408972312,-0.8320589838220844,-0.8328107793957467,-0.803653490623996
66,1160.278933,-0.7751316702082576,-0.7566124644925294,-0.7705104953706599,-0.8261102779535506,-0.7516282074649422,-0.7472543261707878,-0.7445488521795796,-0.7073666857006584,-0.7530792999103272,-0.7517790017576128,-0.7414351483290748,-0.720921633316457,-0.7764633334688086,-0.7534165084754432,-0.7422262613656866,-0.7509352068258233,-0.7377991859893775,-0.7569548941451717,-0.7775321167098447,-0.7791727613099775,-0.788384460505236,-0.8023231379105407,-0.7415807496864155,-0.783554737468026,-0.7769933479643858,-0.7873171482821674,-0.8098365250584805,-0.7740210455602474,-0.7402501660675987,-0.722249010959552,-0.7790013290207678,-0.7392284887864716,-0.7709979300147587,-0.7527295308251719,-0.7738239565591284
67,1163.852844,-0.7672061739095914,-0.7555795974397223,-0.7124735624805759,-0.7705493637697428,-0.7734622136037254,-0.6844943205493156,-0.6841615403780932,-0.7200764472003751,-0.7455859871688507,-0.7368844313617874,-0.7203485324000765,-0.7042544491843857,-0.7312769249638402,-0.7018061026428934,-0.753380397748439,-0.7580508597463529,-0.7491503431003401,-0.7508961953197578,-0.7678542274283247,-0.7386616875745242,-0.7159687146135544,-0.7174236481308555,-0.7365185918440184,-0.713351751380325,-0.7522949967537682,-0.6927326792786287,-0.7257645309628536,-0.6997359222553089,-0.7462503355775305,-0.7014681065008525,-0.6682120988302234,-0.7124760962431474,-0.7351758830635655,-0.6935370404053985,-0.7176800211467131
68,1167.422264,-0.7172145818718558,-0.7142534390268643,-0.7360931107580144,-0.7266019684861098,-0.6997450783657642,-0.6573205734344871,-0.7046147664740993,-0.6909554848869877,-0.7065583166403272,-0.6707396063929005,-0.695596489899715,-0.7248537537280916,-0.6692207857021977,-0.7113231363665498,-0.7175692047793252,-0.6841425741381946,-0.7118576391284716,-0.6952342229819922,-0.7285793580444484,-0.6902981248889808,-0.7005344190304559,-0.7317423150145369,-0.7178990693562057,-0.7001544475823671,-0.7373947260297425,-0.7054721998448601,-0.6934527844157604,-0.6621078140901263,-0.6758809057203613,-0.6694576823380238,-0.6137548201399475,-0.6499966978334862,-0.7188250532705122,-0.6584965598034529,-0.6817693729395877
